,Id,ActivityHour,StepTotal,ActivityDate,ActivityTimeOfDay
4892,2026352035,12:00:00,0,2016-05-04,AM
4893,2026352035,01:00:00,0,2016-05-04,AM
4894,2026352035,02:00:00,0,2016-05-04,AM
4895,2026352035,03:00:00,0,2016-05-04,AM
4896,2026352035,04:00:00,6,2016-05-04,AM
4897,2026352035,05:00:00,9,2016-05-04,AM
4898,2026352035,06:00:00,86,2016-05-04,AM
4899,2026352035,07:00:00,420,2016-05-04,AM
4900,2026352035,08:00:00,223,2016-05-04,AM
4901,2026352035,09:00:00,395,2016-05-04,AM
4902,2026352035,10:00:00,127,2016-05-04,AM
4903,2026352035,11:00:00,214,2016-05-04,AM
4904,2026352035,12:00:00,47,2016-05-04,PM
4905,2026352035,01:00:00,396,2016-05-04,PM
4906,2026352035,02:00:00,762,2016-05-04,PM
4907,2026352035,03:00:00,681,2016-05-04,PM
4908,2026352035,04:00:00,575,2016-05-04,PM
4909,2026352035,05:00:00,572,2016-05-04,PM
4910,2026352035,06:00:00,623,2016-05-04,PM
4911,2026352035,07:00:00,421,2016-05-04,PM
4912,2026352035,08:00:00,860,2016-05-04,PM
4913,2026352035,09:00:00,117,2016-05-04,PM
4914,2026352035,10:00:00,9,2016-05-04,PM
4915,2026352035,11:00:00,21,2016-05-04,PM
4916,2026352035,12:00:00,0,2016-05-05,AM
4917,2026352035,01:00:00,0,2016-05-05,AM
4918,2026352035,02:00:00,0,2016-05-05,AM
4919,2026352035,03:00:00,0,2016-05-05,AM
4920,2026352035,04:00:00,0,2016-05-05,AM
4921,2026352035,05:00:00,651,2016-05-05,AM
4922,2026352035,06:00:00,669,2016-05-05,AM
4923,2026352035,07:00:00,580,2016-05-05,AM
4924,2026352035,08:00:00,709,2016-05-05,AM
4925,2026352035,09:00:00,857,2016-05-05,AM
4926,2026352035,10:00:00,578,2016-05-05,AM
4927,2026352035,11:00:00,468,2016-05-05,AM
4928,2026352035,12:00:00,1196,2016-05-05,PM
4929,2026352035,01:00:00,1494,2016-05-05,PM
4930,2026352035,02:00:00,379,2016-05-05,PM
4931,2026352035,03:00:00,936,2016-05-05,PM
4932,2026352035,04:00:00,1472,2016-05-05,PM
4933,2026352035,05:00:00,299,2016-05-05,PM
4934,2026352035,06:00:00,815,2016-05-05,PM
4935,2026352035,07:00:00,347,2016-05-05,PM
4936,2026352035,08:00:00,377,2016-05-05,PM
4937,2026352035,09:00:00,314,2016-05-05,PM
4938,2026352035,10:00:00,22,2016-05-05,PM
4939,2026352035,11:00:00,4,2016-05-05,PM
4940,2026352035,12:00:00,0,2016-05-06,AM
4941,2026352035,01:00:00,0,2016-05-06,AM
4942,2026352035,02:00:00,0,2016-05-06,AM
4943,2026352035,03:00:00,4,2016-05-06,AM
4944,2026352035,04:00:00,0,2016-05-06,AM
4945,2026352035,05:00:00,0,2016-05-06,AM
4946,2026352035,06:00:00,279,2016-05-06,AM
4947,2026352035,07:00:00,282,2016-05-06,AM
4948,2026352035,08:00:00,427,2016-05-06,AM
4949,2026352035,09:00:00,287,2016-05-06,AM
4950,2026352035,10:00:00,772,2016-05-06,AM
4951,2026352035,11:00:00,547,2016-05-06,AM
4952,2026352035,12:00:00,626,2016-05-06,PM
4953,2026352035,01:00:00,673,2016-05-06,PM
4954,2026352035,02:00:00,438,2016-05-06,PM
4955,2026352035,03:00:00,698,2016-05-06,PM
4956,2026352035,04:00:00,669,2016-05-06,PM
4957,2026352035,05:00:00,568,2016-05-06,PM
4958,2026352035,06:00:00,1008,2016-05-06,PM
4959,2026352035,07:00:00,243,2016-05-06,PM
4960,2026352035,08:00:00,383,2016-05-06,PM
4961,2026352035,09:00:00,279,2016-05-06,PM
4962,2026352035,10:00:00,15,2016-05-06,PM
4963,2026352035,11:00:00,0,2016-05-06,PM
4964,2026352035,12:00:00,0,2016-05-07,AM
4965,2026352035,01:00:00,0,2016-05-07,AM
4966,2026352035,02:00:00,0,2016-05-07,AM
4967,2026352035,03:00:00,0,2016-05-07,AM
4968,2026352035,04:00:00,0,2016-05-07,AM
4969,2026352035,05:00:00,0,2016-05-07,AM
4970,2026352035,06:00:00,632,2016-05-07,AM
4971,2026352035,07:00:00,362,2016-05-07,AM
4972,2026352035,08:00:00,238,2016-05-07,AM
4973,2026352035,09:00:00,237,2016-05-07,AM
4974,2026352035,10:00:00,326,2016-05-07,AM
4975,2026352035,11:00:00,216,2016-05-07,AM
4976,2026352035,12:00:00,503,2016-05-07,PM
4977,2026352035,01:00:00,88,2016-05-07,PM
4978,2026352035,02:00:00,187,2016-05-07,PM
4979,2026352035,03:00:00,77,2016-05-07,PM
4980,2026352035,04:00:00,147,2016-05-07,PM
4981,2026352035,05:00:00,284,2016-05-07,PM
4982,2026352035,06:00:00,226,2016-05-07,PM
4983,2026352035,07:00:00,189,2016-05-07,PM
4984,2026352035,08:00:00,424,2016-05-07,PM
4985,2026352035,09:00:00,19,2016-05-07,PM
4986,2026352035,10:00:00,14,2016-05-07,PM
4987,2026352035,11:00:00,24,2016-05-07,PM
4988,2026352035,12:00:00,9,2016-05-08,AM
4989,2026352035,01:00:00,0,2016-05-08,AM
4990,2026352035,02:00:00,0,2016-05-08,AM
4991,2026352035,03:00:00,0,2016-05-08,AM
4992,2026352035,04:00:00,0,2016-05-08,AM
4993,2026352035,05:00:00,0,2016-05-08,AM
4994,2026352035,06:00:00,441,2016-05-08,AM
4995,2026352035,07:00:00,211,2016-05-08,AM
4996,2026352035,08:00:00,649,2016-05-08,AM
4997,2026352035,09:00:00,1338,2016-05-08,AM
4998,2026352035,10:00:00,415,2016-05-08,AM
4999,2026352035,11:00:00,508,2016-05-08,AM
5000,2026352035,12:00:00,261,2016-05-08,PM
5001,2026352035,01:00:00,170,2016-05-08,PM
5002,2026352035,02:00:00,117,2016-05-08,PM
5003,2026352035,03:00:00,117,2016-05-08,PM
5004,2026352035,04:00:00,12,2016-05-08,PM
5005,2026352035,05:00:00,251,2016-05-08,PM
5006,2026352035,06:00:00,322,2016-05-08,PM
5007,2026352035,07:00:00,217,2016-05-08,PM
5008,2026352035,08:00:00,475,2016-05-08,PM
5009,2026352035,09:00:00,0,2016-05-08,PM
5010,2026352035,10:00:00,9,2016-05-08,PM
5011,2026352035,11:00:00,6,2016-05-08,PM
5012,2026352035,12:00:00,0,2016-05-09,AM
5013,2026352035,01:00:00,9,2016-05-09,AM
5014,2026352035,02:00:00,0,2016-05-09,AM
5015,2026352035,03:00:00,0,2016-05-09,AM
5016,2026352035,04:00:00,0,2016-05-09,AM
5017,2026352035,05:00:00,0,2016-05-09,AM
5018,2026352035,06:00:00,527,2016-05-09,AM
5019,2026352035,07:00:00,707,2016-05-09,AM
5020,2026352035,08:00:00,460,2016-05-09,AM
5021,2026352035,09:00:00,147,2016-05-09,AM
5022,2026352035,10:00:00,130,2016-05-09,AM
5023,2026352035,11:00:00,179,2016-05-09,AM
5024,2026352035,12:00:00,109,2016-05-09,PM
5025,2026352035,01:00:00,658,2016-05-09,PM
5026,2026352035,02:00:00,505,2016-05-09,PM
5027,2026352035,03:00:00,1058,2016-05-09,PM
5028,2026352035,04:00:00,1960,2016-05-09,PM
5029,2026352035,05:00:00,1848,2016-05-09,PM
5030,2026352035,06:00:00,606,2016-05-09,PM
5031,2026352035,07:00:00,754,2016-05-09,PM
5032,2026352035,08:00:00,666,2016-05-09,PM
5033,2026352035,09:00:00,323,2016-05-09,PM
5034,2026352035,10:00:00,0,2016-05-09,PM
5035,2026352035,11:00:00,6,2016-05-09,PM
5036,2026352035,12:00:00,50,2016-05-10,AM
5037,2026352035,01:00:00,0,2016-05-10,AM
5038,2026352035,02:00:00,0,2016-05-10,AM
5039,2026352035,03:00:00,0,2016-05-10,AM
5040,2026352035,04:00:00,0,2016-05-10,AM
5041,2026352035,05:00:00,0,2016-05-10,AM
5042,2026352035,06:00:00,0,2016-05-10,AM
5043,2026352035,07:00:00,0,2016-05-10,AM
5044,2026352035,08:00:00,0,2016-05-10,AM
5045,2026352035,09:00:00,0,2016-05-10,AM
5046,2026352035,10:00:00,0,2016-05-10,AM
5047,2026352035,11:00:00,0,2016-05-10,AM
5048,2026352035,12:00:00,0,2016-05-10,PM
5049,2026352035,01:00:00,0,2016-05-10,PM
5050,2026352035,02:00:00,0,2016-05-10,PM
5051,2026352035,03:00:00,0,2016-05-10,PM
5052,2026352035,04:00:00,0,2016-05-10,PM
5053,2026352035,05:00:00,0,2016-05-10,PM
5054,2026352035,06:00:00,0,2016-05-10,PM
5055,2026352035,07:00:00,0,2016-05-10,PM
5056,2026352035,08:00:00,33,2016-05-10,PM
5057,2026352035,09:00:00,118,2016-05-10,PM
5058,2026352035,10:00:00,23,2016-05-10,PM
5059,2026352035,11:00:00,30,2016-05-10,PM
5060,2026352035,12:00:00,9,2016-05-11,AM
5061,2026352035,01:00:00,0,2016-05-11,AM
5062,2026352035,02:00:00,0,2016-05-11,AM
5063,2026352035,03:00:00,8,2016-05-11,AM
5064,2026352035,04:00:00,0,2016-05-11,AM
5065,2026352035,05:00:00,0,2016-05-11,AM
5066,2026352035,06:00:00,364,2016-05-11,AM
5067,2026352035,07:00:00,322,2016-05-11,AM
5068,2026352035,08:00:00,216,2016-05-11,AM
5069,2026352035,09:00:00,102,2016-05-11,AM
5070,2026352035,10:00:00,342,2016-05-11,AM
5071,2026352035,11:00:00,163,2016-05-11,AM
5072,2026352035,12:00:00,53,2016-05-11,PM
5073,2026352035,01:00:00,536,2016-05-11,PM
5074,2026352035,02:00:00,582,2016-05-11,PM
5075,2026352035,03:00:00,883,2016-05-11,PM
5076,2026352035,04:00:00,2375,2016-05-11,PM
5077,2026352035,05:00:00,820,2016-05-11,PM
5078,2026352035,06:00:00,331,2016-05-11,PM
5079,2026352035,07:00:00,552,2016-05-11,PM
5080,2026352035,08:00:00,759,2016-05-11,PM
5081,2026352035,09:00:00,150,2016-05-11,PM
5082,2026352035,10:00:00,8,2016-05-11,PM
5083,2026352035,11:00:00,5,2016-05-11,PM
5084,2026352035,12:00:00,0,2016-05-12,AM
5085,2026352035,01:00:00,0,2016-05-12,AM
5086,2026352035,02:00:00,8,2016-05-12,AM
5087,2026352035,03:00:00,0,2016-05-12,AM
5088,2026352035,04:00:00,0,2016-05-12,AM
5089,2026352035,05:00:00,370,2016-05-12,AM
5090,2026352035,06:00:00,652,2016-05-12,AM
5091,2026352035,07:00:00,598,2016-05-12,AM
5092,2026352035,08:00:00,724,2016-05-12,AM
5093,2026352035,09:00:00,493,2016-05-12,AM
5094,2026352035,10:00:00,1261,2016-05-12,AM
5095,2026352035,11:00:00,744,2016-05-12,AM
5096,2026352035,12:00:00,976,2016-05-12,PM
5097,2026352035,01:00:00,882,2016-05-12,PM
5098,2026352035,02:00:00,618,2016-05-12,PM
5099,2026352035,03:00:00,1123,2016-05-12,PM
5100,2320127002,12:00:00,0,2016-04-12,AM
5101,2320127002,01:00:00,0,2016-04-12,AM
5102,2320127002,02:00:00,0,2016-04-12,AM
5103,2320127002,03:00:00,0,2016-04-12,AM
5104,2320127002,04:00:00,0,2016-04-12,AM
5105,2320127002,05:00:00,0,2016-04-12,AM
5106,2320127002,06:00:00,0,2016-04-12,AM
5107,2320127002,07:00:00,497,2016-04-12,AM
5108,2320127002,08:00:00,461,2016-04-12,AM
5109,2320127002,09:00:00,470,2016-04-12,AM
5110,2320127002,10:00:00,164,2016-04-12,AM
5111,2320127002,11:00:00,654,2016-04-12,AM
5112,2320127002,12:00:00,1140,2016-04-12,PM
5113,2320127002,01:00:00,408,2016-04-12,PM
5114,2320127002,02:00:00,1372,2016-04-12,PM
5115,2320127002,03:00:00,2208,2016-04-12,PM
5116,2320127002,04:00:00,771,2016-04-12,PM
5117,2320127002,05:00:00,557,2016-04-12,PM
5118,2320127002,06:00:00,415,2016-04-12,PM
5119,2320127002,07:00:00,459,2016-04-12,PM
5120,2320127002,08:00:00,348,2016-04-12,PM
5121,2320127002,09:00:00,197,2016-04-12,PM
5122,2320127002,10:00:00,296,2016-04-12,PM
5123,2320127002,11:00:00,308,2016-04-12,PM
5124,2320127002,12:00:00,178,2016-04-13,AM
5125,2320127002,01:00:00,421,2016-04-13,AM
5126,2320127002,02:00:00,218,2016-04-13,AM
5127,2320127002,03:00:00,45,2016-04-13,AM
5128,2320127002,04:00:00,234,2016-04-13,AM
5129,2320127002,05:00:00,83,2016-04-13,AM
5130,2320127002,06:00:00,370,2016-04-13,AM
5131,2320127002,07:00:00,959,2016-04-13,AM
5132,2320127002,08:00:00,541,2016-04-13,AM
5133,2320127002,09:00:00,198,2016-04-13,AM
5134,2320127002,10:00:00,166,2016-04-13,AM
5135,2320127002,11:00:00,350,2016-04-13,AM
5136,2320127002,12:00:00,414,2016-04-13,PM
5137,2320127002,01:00:00,148,2016-04-13,PM
5138,2320127002,02:00:00,365,2016-04-13,PM
5139,2320127002,03:00:00,283,2016-04-13,PM
5140,2320127002,04:00:00,396,2016-04-13,PM
5141,2320127002,05:00:00,456,2016-04-13,PM
5142,2320127002,06:00:00,117,2016-04-13,PM
5143,2320127002,07:00:00,168,2016-04-13,PM
5144,2320127002,08:00:00,284,2016-04-13,PM
5145,2320127002,09:00:00,305,2016-04-13,PM
5146,2320127002,10:00:00,422,2016-04-13,PM
5147,2320127002,11:00:00,154,2016-04-13,PM
5148,2320127002,12:00:00,191,2016-04-14,AM
5149,2320127002,01:00:00,0,2016-04-14,AM
5150,2320127002,02:00:00,0,2016-04-14,AM
5151,2320127002,03:00:00,0,2016-04-14,AM
5152,2320127002,04:00:00,0,2016-04-14,AM
5153,2320127002,05:00:00,0,2016-04-14,AM
5154,2320127002,06:00:00,168,2016-04-14,AM
5155,2320127002,07:00:00,368,2016-04-14,AM
5156,2320127002,08:00:00,189,2016-04-14,AM
5157,2320127002,09:00:00,525,2016-04-14,AM
5158,2320127002,10:00:00,300,2016-04-14,AM
5159,2320127002,11:00:00,19,2016-04-14,AM
5160,2320127002,12:00:00,0,2016-04-14,PM
5161,2320127002,01:00:00,0,2016-04-14,PM
5162,2320127002,02:00:00,35,2016-04-14,PM
5163,2320127002,03:00:00,243,2016-04-14,PM
5164,2320127002,04:00:00,638,2016-04-14,PM
5165,2320127002,05:00:00,465,2016-04-14,PM
5166,2320127002,06:00:00,355,2016-04-14,PM
5167,2320127002,07:00:00,338,2016-04-14,PM
5168,2320127002,08:00:00,139,2016-04-14,PM
5169,2320127002,09:00:00,0,2016-04-14,PM
5170,2320127002,10:00:00,0,2016-04-14,PM
5171,2320127002,11:00:00,0,2016-04-14,PM
5172,2320127002,12:00:00,0,2016-04-15,AM
5173,2320127002,01:00:00,0,2016-04-15,AM
5174,2320127002,02:00:00,0,2016-04-15,AM
5175,2320127002,03:00:00,0,2016-04-15,AM
5176,2320127002,04:00:00,0,2016-04-15,AM
5177,2320127002,05:00:00,0,2016-04-15,AM
5178,2320127002,06:00:00,0,2016-04-15,AM
5179,2320127002,07:00:00,569,2016-04-15,AM
5180,2320127002,08:00:00,234,2016-04-15,AM
5181,2320127002,09:00:00,405,2016-04-15,AM
5182,2320127002,10:00:00,177,2016-04-15,AM
5183,2320127002,11:00:00,223,2016-04-15,AM
5184,2320127002,12:00:00,564,2016-04-15,PM
5185,2320127002,01:00:00,126,2016-04-15,PM
5186,2320127002,02:00:00,0,2016-04-15,PM
5187,2320127002,03:00:00,275,2016-04-15,PM
5188,2320127002,04:00:00,258,2016-04-15,PM
5189,2320127002,05:00:00,498,2016-04-15,PM
5190,2320127002,06:00:00,312,2016-04-15,PM
5191,2320127002,07:00:00,570,2016-04-15,PM
5192,2320127002,08:00:00,571,2016-04-15,PM
5193,2320127002,09:00:00,306,2016-04-15,PM
5194,2320127002,10:00:00,117,2016-04-15,PM
5195,2320127002,11:00:00,0,2016-04-15,PM
5196,2320127002,12:00:00,0,2016-04-16,AM
5197,2320127002,01:00:00,0,2016-04-16,AM
5198,2320127002,02:00:00,0,2016-04-16,AM
5199,2320127002,03:00:00,0,2016-04-16,AM
5200,2320127002,04:00:00,0,2016-04-16,AM
5201,2320127002,05:00:00,0,2016-04-16,AM
5202,2320127002,06:00:00,0,2016-04-16,AM
5203,2320127002,07:00:00,0,2016-04-16,AM
5204,2320127002,08:00:00,0,2016-04-16,AM
5205,2320127002,09:00:00,0,2016-04-16,AM
5206,2320127002,10:00:00,317,2016-04-16,AM
5207,2320127002,11:00:00,513,2016-04-16,AM
5208,2320127002,12:00:00,520,2016-04-16,PM
5209,2320127002,01:00:00,203,2016-04-16,PM
5210,2320127002,02:00:00,219,2016-04-16,PM
5211,2320127002,03:00:00,398,2016-04-16,PM
5212,2320127002,04:00:00,306,2016-04-16,PM
5213,2320127002,05:00:00,0,2016-04-16,PM
5214,2320127002,06:00:00,0,2016-04-16,PM
5215,2320127002,07:00:00,220,2016-04-16,PM
5216,2320127002,08:00:00,490,2016-04-16,PM
5217,2320127002,09:00:00,634,2016-04-16,PM
5218,2320127002,10:00:00,510,2016-04-16,PM
5219,2320127002,11:00:00,714,2016-04-16,PM
5220,2320127002,12:00:00,330,2016-04-17,AM
5221,2320127002,01:00:00,94,2016-04-17,AM
5222,2320127002,02:00:00,0,2016-04-17,AM
5223,2320127002,03:00:00,0,2016-04-17,AM
5224,2320127002,04:00:00,0,2016-04-17,AM
5225,2320127002,05:00:00,0,2016-04-17,AM
5226,2320127002,06:00:00,0,2016-04-17,AM
5227,2320127002,07:00:00,0,2016-04-17,AM
5228,2320127002,08:00:00,0,2016-04-17,AM
5229,2320127002,09:00:00,232,2016-04-17,AM
5230,2320127002,10:00:00,256,2016-04-17,AM
5231,2320127002,11:00:00,484,2016-04-17,AM
5232,2320127002,12:00:00,507,2016-04-17,PM
5233,2320127002,01:00:00,567,2016-04-17,PM
5234,2320127002,02:00:00,661,2016-04-17,PM
5235,2320127002,03:00:00,242,2016-04-17,PM
5236,2320127002,04:00:00,286,2016-04-17,PM
5237,2320127002,05:00:00,431,2016-04-17,PM
5238,2320127002,06:00:00,749,2016-04-17,PM
5239,2320127002,07:00:00,579,2016-04-17,PM
5240,2320127002,08:00:00,474,2016-04-17,PM
5241,2320127002,09:00:00,220,2016-04-17,PM
5242,2320127002,10:00:00,86,2016-04-17,PM
5243,2320127002,11:00:00,0,2016-04-17,PM
5244,2320127002,12:00:00,0,2016-04-18,AM
5245,2320127002,01:00:00,0,2016-04-18,AM
5246,2320127002,02:00:00,0,2016-04-18,AM
5247,2320127002,03:00:00,0,2016-04-18,AM
5248,2320127002,04:00:00,0,2016-04-18,AM
5249,2320127002,05:00:00,0,2016-04-18,AM
5250,2320127002,06:00:00,183,2016-04-18,AM
5251,2320127002,07:00:00,589,2016-04-18,AM
5252,2320127002,08:00:00,287,2016-04-18,AM
5253,2320127002,09:00:00,486,2016-04-18,AM
5254,2320127002,10:00:00,103,2016-04-18,AM
5255,2320127002,11:00:00,347,2016-04-18,AM
5256,2320127002,12:00:00,479,2016-04-18,PM
5257,2320127002,01:00:00,852,2016-04-18,PM
5258,2320127002,02:00:00,633,2016-04-18,PM
5259,2320127002,03:00:00,228,2016-04-18,PM
5260,2320127002,04:00:00,332,2016-04-18,PM
5261,2320127002,05:00:00,324,2016-04-18,PM
5262,2320127002,06:00:00,260,2016-04-18,PM
5263,2320127002,07:00:00,427,2016-04-18,PM
5264,2320127002,08:00:00,306,2016-04-18,PM
5265,2320127002,09:00:00,377,2016-04-18,PM
5266,2320127002,10:00:00,82,2016-04-18,PM
5267,2320127002,11:00:00,243,2016-04-18,PM
5268,2320127002,12:00:00,62,2016-04-19,AM
5269,2320127002,01:00:00,0,2016-04-19,AM
5270,2320127002,02:00:00,0,2016-04-19,AM
5271,2320127002,03:00:00,0,2016-04-19,AM
5272,2320127002,04:00:00,0,2016-04-19,AM
5273,2320127002,05:00:00,0,2016-04-19,AM
5274,2320127002,06:00:00,0,2016-04-19,AM
5275,2320127002,07:00:00,0,2016-04-19,AM
5276,2320127002,08:00:00,0,2016-04-19,AM
5277,2320127002,09:00:00,0,2016-04-19,AM
5278,2320127002,10:00:00,0,2016-04-19,AM
5279,2320127002,11:00:00,0,2016-04-19,AM
5280,2320127002,12:00:00,821,2016-04-19,PM
5281,2320127002,01:00:00,272,2016-04-19,PM
5282,2320127002,02:00:00,244,2016-04-19,PM
5283,2320127002,03:00:00,332,2016-04-19,PM
5284,2320127002,04:00:00,413,2016-04-19,PM
5285,2320127002,05:00:00,328,2016-04-19,PM
5286,2320127002,06:00:00,0,2016-04-19,PM
5287,2320127002,07:00:00,76,2016-04-19,PM
5288,2320127002,08:00:00,645,2016-04-19,PM
5289,2320127002,09:00:00,625,2016-04-19,PM
5290,2320127002,10:00:00,1025,2016-04-19,PM
5291,2320127002,11:00:00,1154,2016-04-19,PM
5292,2320127002,12:00:00,220,2016-04-20,AM
5293,2320127002,01:00:00,0,2016-04-20,AM
5294,2320127002,02:00:00,0,2016-04-20,AM
5295,2320127002,03:00:00,0,2016-04-20,AM
5296,2320127002,04:00:00,0,2016-04-20,AM
5297,2320127002,05:00:00,0,2016-04-20,AM
5298,2320127002,06:00:00,0,2016-04-20,AM
5299,2320127002,07:00:00,0,2016-04-20,AM
5300,2320127002,08:00:00,0,2016-04-20,AM
5301,2320127002,09:00:00,0,2016-04-20,AM
5302,2320127002,10:00:00,0,2016-04-20,AM
5303,2320127002,11:00:00,0,2016-04-20,AM
5304,2320127002,12:00:00,420,2016-04-20,PM
5305,2320127002,01:00:00,338,2016-04-20,PM
5306,2320127002,02:00:00,842,2016-04-20,PM
5307,2320127002,03:00:00,1813,2016-04-20,PM
5308,2320127002,04:00:00,624,2016-04-20,PM
5309,2320127002,05:00:00,541,2016-04-20,PM
5310,2320127002,06:00:00,411,2016-04-20,PM
5311,2320127002,07:00:00,485,2016-04-20,PM
5312,2320127002,08:00:00,411,2016-04-20,PM
5313,2320127002,09:00:00,294,2016-04-20,PM
5314,2320127002,10:00:00,434,2016-04-20,PM
5315,2320127002,11:00:00,329,2016-04-20,PM
5316,2320127002,12:00:00,30,2016-04-21,AM
5317,2320127002,01:00:00,0,2016-04-21,AM
5318,2320127002,02:00:00,0,2016-04-21,AM
5319,2320127002,03:00:00,0,2016-04-21,AM
5320,2320127002,04:00:00,0,2016-04-21,AM
5321,2320127002,05:00:00,0,2016-04-21,AM
5322,2320127002,06:00:00,0,2016-04-21,AM
5323,2320127002,07:00:00,0,2016-04-21,AM
5324,2320127002,08:00:00,0,2016-04-21,AM
5325,2320127002,09:00:00,0,2016-04-21,AM
5326,2320127002,10:00:00,0,2016-04-21,AM
5327,2320127002,11:00:00,0,2016-04-21,AM
5328,2320127002,12:00:00,0,2016-04-21,PM
5329,2320127002,01:00:00,0,2016-04-21,PM
5330,2320127002,02:00:00,0,2016-04-21,PM
5331,2320127002,03:00:00,185,2016-04-21,PM
5332,2320127002,04:00:00,511,2016-04-21,PM
5333,2320127002,05:00:00,446,2016-04-21,PM
5334,2320127002,06:00:00,349,2016-04-21,PM
5335,2320127002,07:00:00,61,2016-04-21,PM
5336,2320127002,08:00:00,0,2016-04-21,PM
5337,2320127002,09:00:00,974,2016-04-21,PM
5338,2320127002,10:00:00,526,2016-04-21,PM
5339,2320127002,11:00:00,322,2016-04-21,PM
5340,2320127002,12:00:00,210,2016-04-22,AM
5341,2320127002,01:00:00,429,2016-04-22,AM
5342,2320127002,02:00:00,164,2016-04-22,AM
5343,2320127002,03:00:00,253,2016-04-22,AM
5344,2320127002,04:00:00,70,2016-04-22,AM
5345,2320127002,05:00:00,249,2016-04-22,AM
5346,2320127002,06:00:00,529,2016-04-22,AM
5347,2320127002,07:00:00,230,2016-04-22,AM
5348,2320127002,08:00:00,0,2016-04-22,AM
5349,2320127002,09:00:00,0,2016-04-22,AM
5350,2320127002,10:00:00,0,2016-04-22,AM
5351,2320127002,11:00:00,0,2016-04-22,AM
5352,2320127002,12:00:00,0,2016-04-22,PM
5353,2320127002,01:00:00,0,2016-04-22,PM
5354,2320127002,02:00:00,272,2016-04-22,PM
5355,2320127002,03:00:00,1128,2016-04-22,PM
5356,2320127002,04:00:00,270,2016-04-22,PM
5357,2320127002,05:00:00,315,2016-04-22,PM
5358,2320127002,06:00:00,0,2016-04-22,PM
5359,2320127002,07:00:00,249,2016-04-22,PM
5360,2320127002,08:00:00,384,2016-04-22,PM
5361,2320127002,09:00:00,453,2016-04-22,PM
5362,2320127002,10:00:00,218,2016-04-22,PM
5363,2320127002,11:00:00,160,2016-04-22,PM
5364,2320127002,12:00:00,152,2016-04-23,AM
5365,2320127002,01:00:00,205,2016-04-23,AM
5366,2320127002,02:00:00,264,2016-04-23,AM
5367,2320127002,03:00:00,202,2016-04-23,AM
5368,2320127002,04:00:00,72,2016-04-23,AM
5369,2320127002,05:00:00,0,2016-04-23,AM
5370,2320127002,06:00:00,0,2016-04-23,AM
5371,2320127002,07:00:00,0,2016-04-23,AM
5372,2320127002,08:00:00,0,2016-04-23,AM
5373,2320127002,09:00:00,0,2016-04-23,AM
5374,2320127002,10:00:00,0,2016-04-23,AM
5375,2320127002,11:00:00,0,2016-04-23,AM
5376,2320127002,12:00:00,0,2016-04-23,PM
5377,2320127002,01:00:00,591,2016-04-23,PM
5378,2320127002,02:00:00,436,2016-04-23,PM
5379,2320127002,03:00:00,591,2016-04-23,PM
5380,2320127002,04:00:00,399,2016-04-23,PM
5381,2320127002,05:00:00,594,2016-04-23,PM
5382,2320127002,06:00:00,578,2016-04-23,PM
5383,2320127002,07:00:00,351,2016-04-23,PM
5384,2320127002,08:00:00,41,2016-04-23,PM
5385,2320127002,09:00:00,261,2016-04-23,PM
5386,2320127002,10:00:00,205,2016-04-23,PM
5387,2320127002,11:00:00,137,2016-04-23,PM
5388,2320127002,12:00:00,204,2016-04-24,AM
5389,2320127002,01:00:00,295,2016-04-24,AM
5390,2320127002,02:00:00,192,2016-04-24,AM
5391,2320127002,03:00:00,0,2016-04-24,AM
5392,2320127002,04:00:00,0,2016-04-24,AM
5393,2320127002,05:00:00,0,2016-04-24,AM
5394,2320127002,06:00:00,0,2016-04-24,AM
5395,2320127002,07:00:00,0,2016-04-24,AM
5396,2320127002,08:00:00,0,2016-04-24,AM
5397,2320127002,09:00:00,0,2016-04-24,AM
5398,2320127002,10:00:00,0,2016-04-24,AM
5399,2320127002,11:00:00,0,2016-04-24,AM
5400,2320127002,12:00:00,0,2016-04-24,PM
5401,2320127002,01:00:00,0,2016-04-24,PM
5402,2320127002,02:00:00,0,2016-04-24,PM
5403,2320127002,03:00:00,69,2016-04-24,PM
5404,2320127002,04:00:00,784,2016-04-24,PM
5405,2320127002,05:00:00,360,2016-04-24,PM
5406,2320127002,06:00:00,711,2016-04-24,PM
5407,2320127002,07:00:00,140,2016-04-24,PM
5408,2320127002,08:00:00,434,2016-04-24,PM
5409,2320127002,09:00:00,487,2016-04-24,PM
5410,2320127002,10:00:00,194,2016-04-24,PM
5411,2320127002,11:00:00,289,2016-04-24,PM
5412,2320127002,12:00:00,506,2016-04-25,AM
5413,2320127002,01:00:00,195,2016-04-25,AM
5414,2320127002,02:00:00,0,2016-04-25,AM
5415,2320127002,03:00:00,0,2016-04-25,AM
5416,2320127002,04:00:00,0,2016-04-25,AM
5417,2320127002,05:00:00,0,2016-04-25,AM
5418,2320127002,06:00:00,0,2016-04-25,AM
5419,2320127002,07:00:00,0,2016-04-25,AM
5420,2320127002,08:00:00,0,2016-04-25,AM
5421,2320127002,09:00:00,0,2016-04-25,AM
5422,2320127002,10:00:00,0,2016-04-25,AM
5423,2320127002,11:00:00,0,2016-04-25,AM
5424,2320127002,12:00:00,0,2016-04-25,PM
5425,2320127002,01:00:00,0,2016-04-25,PM
5426,2320127002,02:00:00,0,2016-04-25,PM
5427,2320127002,03:00:00,24,2016-04-25,PM
